source_id,rq_id,design,appraisal_tool,domain_judgments,overall_judgment,youth_directness,architecture_directness,outcome_compatibility,time_horizon_compatibility,correction_state,overlap_group,reviewer_1,reviewer_2,adjudication,human_confirmation,notes
SRC-PMID-28054257,RQ-E,CONSENSUS_STATEMENT,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,SOME_CONCERNS,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,OV-MEASUREMENT | MEASUREMENT_PROPERTY_CONSENSUS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: reliability, validity, responsiveness and feasibility are separate; not a readiness threshold. | Taxonomy covers validity reliability responsiveness interpretability and feasibility; consensus does not validate a specific metric or set a universal n."
SRC-PMID-28463642,RQ-D,CONSENSUS_STATEMENT,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED | NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,NONE_IDENTIFIED | ATHLETE_MONITORING_REVIEW_FAMILY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: internal/external load separation and multifactorial monitoring are supported; no readiness/safety authority. | Expert framework supports separate internal and external load taxonomy; no youth middle-distance validation or universal total. | Supports valid reliable consistent and contextual longitudinal monitoring; associations do not establish injury causation safety or a universal history."
SRC-PMID-29163016,RQ-D,REVIEW,SANRA_NO_SCORE,IMPORTANCE=STATED;AIMS=STATED;SEARCH_DESCRIPTION=PARTIAL;REFERENCING=SOURCE_SPECIFIC;SCIENTIFIC_REASONING=SOME_CONCERNS;EFFECT_CERTAINTY=NOT_ESTIMATED,SOME_CONCERNS,INDIRECT,INDIRECT,DIRECT,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: supports named sRPE protocol/limitations; it does not make arbitrary load methods interchangeable or a fatigue score. | Review identified 36 modified-CR10 validation and reliability studies; heterogeneity limits direct youth runner transfer."
SRC-PMID-29712629,RQ-D,METHOD_GUIDANCE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,SOME_CONCERNS,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,OV-MEASUREMENT,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: device error/validity must precede change interpretation; device-specific transfer required."
SRC-PMID-30131714,RQ-C,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,AMSTAR_2,PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY,SOME_CONCERNS,PARTIAL,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17,OV-CONCURRENT | FRV2-OVERLAP-YOUTH-CONCURRENT-PRIMARY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: concurrent training was not universally harmful; heterogeneity blocks exact Formation sequencing. | Small athletic-performance effect but null cardiorespiratory and economy effects; sequence and separation were not meta-analyzed."
SRC-PMID-30160557,RQ-D,PRIMARY_OR_OFFICIAL_SOURCE,COSMIN_RISK_OF_BIAS_ADAPTED_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,PARTIAL,INDIRECT,DIRECT,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: timing materially changed values; protocol/timestamp must remain visible. | Direct timing evidence: 30-minute sRPE was 26.5% lower than immediate sRPE; timing is part of method identity."
SRC-PMID-31024338,RQ-A,CASE_OR_SINGLE_CASE,RoBiNT_PLUS_SCRIBE,DESIGN_AND_BASELINE=HIGH_CONCERN;RANDOMIZATION=SOURCE_SPECIFIC;MEASUREMENT=SOURCE_SPECIFIC;REPLICATION=SOURCE_SPECIFIC;MISSINGNESS=SOURCE_SPECIFIC;REPORTING_COMPLETENESS=PARTIAL,HIGH_CONCERN,INDIRECT,PARTIAL,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,OV-PERIODIZATION,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 HIGH_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: successful 7-11-day HIT blocks are descriptive n=1 history, not causal or youth-running evidence."
SRC-PMID-31802956,RQ-A,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,AMSTAR_2,PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY,SOME_CONCERNS,INDIRECT,PARTIAL,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,OV-PERIODIZATION | FRV2-OVERLAP-ENDURANCE-PERIODIZATION-REVIEWS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: small favorable VO2max/Wmax effects with low-quality small studies; no 9/9.5/10-day superiority. | Twenty eligible records and six pooled studies; small low-quality heterogeneous evidence; no 7-day versus nonweekly comparison. owner_target=9_5_DAY_AUTOMATED_PRESCRIPTION; runtime_authority=false"
SRC-PMID-31820260,RQ-B,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,AMSTAR_2,PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY,SOME_CONCERNS,INDIRECT,INDIRECT,PARTIAL,DIRECT,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED | NOT_VERIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: external load alone poorly predicts all residual-fatigue outcomes; indirect to running and not a universal 72 h rule. | Indirect review; 11 studies n=165; external load associations mainly at acute and 24 h not 48-72 h."
SRC-PMID-32407361,RQ-C,PRIMARY_OR_OFFICIAL_SOURCE,ROBINS_I,CONFOUNDING=SOME_CONCERNS;SELECTION=SOME_CONCERNS;INTERVENTION_CLASSIFICATION=REPORTED;DEVIATIONS=SOURCE_SPECIFIC;MISSING_DATA=SOURCE_SPECIFIC;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;SELECTIVE_REPORTING=NOT_VERIFIED,SOME_CONCERNS,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17,OV-CONCURRENT | FRV2-OVERLAP-ADULT-CONCURRENT-PRIMARY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: order affected some power indices, not strength/lean mass/aerobic fitness; no universal ordering rule. | Cycling HIIT and resistance were separated about 3 h; broad adaptation was similar but explosive outcomes varied by order."
SRC-PMID-32502973,RQ-D,PRIMARY_OR_OFFICIAL_SOURCE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_APPLICABLE,INDIRECT,DIRECT,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: supports prohibition on causal injury-prevention/readiness use of ACWR. | Identifies ratio artifacts ambiguity and causal overinterpretation; supports descriptive method labeling and prohibits risk or action zones."
SRC-PMID-32991706,RQ-D,PRIMARY_OR_OFFICIAL_SOURCE,AMSTAR_2,PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY,SOME_CONCERNS,INDIRECT,INDIRECT,DIRECT,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: inconsistent load relationships and weak measurement-property evidence prohibit a single fatigue score."
SRC-PMID-33122252,RQ-G,CONSENSUS_STATEMENT,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,SOME_CONCERNS,PARTIAL,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,OV-YOUTH-CONSENSUS | NOT_ASSESSED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: explicitly notes evidence gaps and opinion-based distance guidance; supports protection, not causal thresholds. | Core direct youth-runner boundary; no validated age-distance or clearance rule"
SRC-PMID-33751469,RQ-C,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,AMSTAR_2,PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY,SOME_CONCERNS,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17,OV-CONCURRENT | FRV2-OVERLAP-ADULT-CONCURRENT-META,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: same-session interference for some lower-body strength contexts is conditional on training status and design. | Trained adults showed lower strength development in same-session concurrent studies; study-defined under-20-min and over-2-h bins are not validated thresholds."
SRC-PMID-34021488,RQ-A,REVIEW,SANRA_NO_SCORE,IMPORTANCE=STATED;AIMS=STATED;SEARCH_DESCRIPTION=PARTIAL;REFERENCING=SOURCE_SPECIFIC;SCIENTIFIC_REASONING=SOME_CONCERNS;EFFECT_CERTAINTY=NOT_ESTIMATED,SOME_CONCERNS,INDIRECT,PARTIAL,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: supports separating 800 and 1500 demands; not direct evidence for adolescent 9.5-day safety/efficacy."
SRC-PMID-34052983,RQ-D,OBSERVATIONAL_PRIMARY,JBI_COHORT,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,INDIRECT,DIRECT,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED | DUTCH_RUNNER_COHORTS_SECONDARY,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: an observational association study cannot validate a universal safe zone or causal threshold. | Higher ACWR associated inversely with injury and EWMA results were sparse; association is not a causal or product risk rule."
SRC-PMID-34062089,RQ-A,PRIMARY_OR_OFFICIAL_SOURCE,ROBINS_I_CROSSOVER,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,PARTIAL,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: supports lower volume plus retained/increased intensity in this tiny crossover; not a 9.5-day taper rule."
SRC-PMID-34250468,RQ-F,OBSERVATIONAL_PRIMARY,JBI_ANALYTICAL_CROSS_SECTIONAL,SAMPLE_FRAME=SOME_CONCERNS;EXPOSURE_MEASUREMENT=SOURCE_SPECIFIC;CONFOUNDING=SOME_CONCERNS;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;TEMPORALITY=ABSENT;CAUSAL_USE=PROHIBITED,SOME_CONCERNS,PARTIAL,INDIRECT,DIRECT,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: injury frequency/practice description only; cannot generate safe-load or causal injury thresholds."
SRC-PMID-34296839,RQ-B,PRIMARY_OR_OFFICIAL_SOURCE,JBI_QUASI_EXPERIMENTAL,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED | NOT_VERIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: selected jumps/sprint remained impaired at 48 h; small other-sport sample and unfamiliarity matter. | Indirect; n=9; combined session; performance soreness and CK at 24 h and 48 h."
SRC-PMID-34749417,RQ-A,PRIMARY_OR_OFFICIAL_SOURCE,AMSTAR_2,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,PARTIAL,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,OV-TID | FRV2-OVERLAP-RUNNER-PERIODIZATION-REVIEWS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: classification method changes apparent TID; no exact session-spacing conclusion. | Twenty articles; materially heterogeneous intensity-distribution classifications; no microcycle-length comparison. owner_target=9_5_DAY_AUTOMATED_PRESCRIPTION; runtime_authority=false"
SRC-PMID-34767655,RQ-C,RANDOMIZED_OR_COMPARATIVE_PRIMARY,RoB_2,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17,NONE_IDENTIFIED | FRV2-OVERLAP-RUNNER-STRENGTH-REVIEWS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: 2 km performance improved; biomechanics mostly unchanged; not youth or same-day ordering evidence. | Concurrent training improved 2 km time and time to exhaustion; strength dose sequence and separation were unavailable in the abstract."
SRC-PMID-35299664,RQ-A,PRIMARY_OR_OFFICIAL_SOURCE,ROBINS_I,CONFOUNDING=SOME_CONCERNS;SELECTION=SOME_CONCERNS;INTERVENTION_CLASSIFICATION=REPORTED;DEVIATIONS=SOURCE_SPECIFIC;MISSING_DATA=SOURCE_SPECIFIC;OUTCOME_MEASUREMENT=SOURCE_SPECIFIC;SELECTIVE_REPORTING=NOT_VERIFIED,SOME_CONCERNS,INDIRECT,PARTIAL,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,OV-PERIODIZATION,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: both improved and no time-trial/performance difference; counters universal BP superiority."
SRC-PMID-35418513,RQ-A,METHODS_PAPER,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,PARTIAL,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,OV-TID | FRV2-OVERLAP-RUNNER-PERIODIZATION-REVIEWS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: describes elite practice and hard/easy structures; does not compare adolescent 7 vs 9.5 vs 10 days. | Ten included articles; hard-day/easy-day periodization is indirect only; no direct cycle-length comparison. owner_target=9_5_DAY_AUTOMATED_PRESCRIPTION; runtime_authority=false"
SRC-PMID-35721873,RQ-B,PRIMARY_OR_OFFICIAL_SOURCE,JBI_QUASI_EXPERIMENTAL,CAUSAL_DIRECTION=REPORTED;COMPARATOR=SOME_CONCERNS;CONFOUNDING=SOME_CONCERNS;REPEATED_MEASURES=SOURCE_SPECIFIC;MISSING_DATA=SOURCE_SPECIFIC;SELECTIVE_REPORTING=NOT_VERIFIED,SOME_CONCERNS,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED | NOT_VERIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: most selected measures were near baseline at 24 h but some changes remained; never a complete-recovery guarantee. | Runner direct but adult masters; six 800-m intervals; gait force and neuromuscular outcomes at post and 24 h."
SRC-PMID-36086887,RQ-B,PRIMARY_OR_OFFICIAL_SOURCE,JBI_DESIGN_MATCHED_CHECKLIST_NO_SCORE,IDENTIFIER=INCORRECT_FOR_RQ;ELIGIBLE_METHOD=NOT_ASSESSABLE;EFFECT_USE=PROHIBITED,NOT_ASSESSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,Wrong bibliographic identifier for the intended running-HIIT source; quarantined and prohibited from all claim or prescription use.
SRC-PMID-36370207,RQ-C,SYSTEMATIC_REVIEW_OR_META_ANALYSIS,AMSTAR_2,PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY,SOME_CONCERNS,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,OV-RUNNER-STRENGTH,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: compares component methods; no Formation interval evidence."
SRC-PMID-37285051,RQ-B,PRIMARY_OR_OFFICIAL_SOURCE,JBI_QUASI_EXPERIMENTAL,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED | NOT_VERIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `QUALIFY`: selected measured functions recovered by 24 h; title/result cannot be generalized to whole-person recovery. | Indirect cycling; title wording retained only as bibliographic identity; selected 24 h and 48 h markers cannot establish complete recovery."
